0.0,49.4717739218
0.0666666666667,49.441712412
0.133333333333,49.3815893925
0.2,49.2613433535
0.266666666667,49.1711588242
0.333333333333,49.0208512754
0.400000000003,48.8404822168
0.466666666663,48.5398671192
0.535000000003,48.2693135313
0.601666666664,47.9085754142
0.668333333334,47.5177757873
0.735000000004,47.0969146506
0.801666666664,46.6459920041
0.868333333334,46.1349463382
0.935000000004,45.653962182
1.00166666666,44.9926089672
1.06833333333,44.3613172622
1.135,43.6699025376
1.20166666667,42.9484263033
1.26833333334,42.1367655397
1.33500000001,41.3551662859
1.40166666666,40.453320993
1.46833333333,39.6115987197
1.535,38.6496304073
1.60166666666,37.6876620949
1.66833333333,36.6655707629
1.735,35.5216981132
1.80333333333,34.5311320755
1.87,33.4580188679
1.93666666666,32.2198113208
