0.0,47.6989460979
0.0666666666667,47.7588059889
0.133334220053,47.7765577496
0.200000912763,47.6943714189
0.266667605463,47.6121850882
0.333334298173,47.5299987576
0.400000990893,47.4478124269
0.466667683593,47.2012534349
0.533334376303,46.9546944428
0.600001069014,46.6259491201
0.666667761714,46.2972037974
0.733334454424,45.886272144
0.800001147144,45.4753404906
0.866667839844,44.9822225066
0.935001199874,44.4891045225
1.00166789257,43.8316138771
1.06833458528,43.2563095623
1.13500127799,42.5166325862
1.2016679707,41.8591419408
1.26833466341,41.2016512954
1.33500135612,40.3797879886
1.40166804882,39.7222973432
1.46833474153,38.8182477057
1.53500143424,38.0785707296
1.60166666667,37.1723076794
1.66833333333,36.3144759598
1.735,35.3708610683
1.80166666666,34.2556798329
1.86833333333,33.1404985974
1.93499999999,32.025317362
