0.0,46.4497218416
0.0666666666667,46.3924360881
0.13333333333,46.3351503347
0.2,46.2205788278
0.26666666667,46.0364044944
0.33333333333,45.8768643072
0.4,45.6477212935
0.46666666667,45.389935403
0.535,45.1607923893
0.60166666667,44.8457207454
0.66833333333,44.5306491015
0.735,44.1010059507
0.80166666667,43.6713628
0.86833333333,43.1844338958
0.935,42.6688621148
1.00166666667,42.1246474572
1.06833333333,41.5517899228
1.135,40.9502895118
1.20166666667,40.2628604705
1.26833333333,39.6327171828
1.335,38.9452881415
1.40166666667,38.1719304702
1.46833333333,37.3985727988
1.535,36.5982022472
1.60166666667,35.7659288259
1.66833333333,34.8207138942
1.73666666667,33.8453932584
1.80333333333,32.9015730337
1.87,31.8791011236
1.93666666667,30.7779775281
