-4.91,-4.33,23.8,3.03
-4.89,-4.53,23.4,1.58
-4.88,-4.73,23.0,0.55
-4.88,-4.94,22.6,-0.27399999999999997
-4.88,-5.15,22.3,-1.12
-4.9,-5.36,22.0,-2.21
-4.93,-5.58,21.7,-3.73
-4.97,-5.81,21.4,-5.78
-5.04,-6.07,21.2,-8.39
-5.13,-6.35,21.0,-11.5
-5.26,-6.66,20.8,-14.8
-5.43,-7.01,20.6,-18.3
-5.63,-7.4,20.4,-21.5
-5.86,-7.83,20.3,-24.4
-6.13,-8.27,20.2,-26.7
-6.41,-8.74,20.1,-28.4
-6.7,-9.21,20.1,-29.4
-6.99,-9.67,20.1,-29.9
-7.29,-10.1,20.2,-29.9
-7.59,-10.6,20.4,-29.8
-7.88,-11.0,20.6,-29.7
-8.18,-11.4,21.0,-29.6
-8.48,-11.8,21.4,-29.8
-8.78,-12.2,21.8,-30.2
-9.08,-12.5,22.4,-30.7
-9.39,-12.9,23.0,-31.4
-9.7,-13.1,23.6,-32.0
-10.0,-13.4,24.3,-32.3
-10.3,-13.6,25.0,-32.0
-10.7,-13.7,25.8,-30.9
-11.0,-13.8,26.6,-29.0
-11.3,-13.8,27.4,-26.2
-11.5,-13.7,28.2,-22.5
-11.7,-13.5,29.0,-18.1
-11.9,-13.2,29.8,-13.3
-12.0,-12.8,30.5,-8.15
-12.0,-12.3,31.2,-2.9
-12.0,-11.8,31.8,2.36
-12.0,-11.2,32.3,7.56
-11.9,-10.5,32.7,12.6
-11.7,-9.86,33.0,17.6
-11.5,-9.18,33.2,22.3
-11.3,-8.5,33.3,26.8
-11.0,-7.83,33.3,30.8
-10.7,-7.19,33.2,34.3
-10.3,-6.57,33.1,37.2
-9.91,-6.0,32.8,39.3
-9.51,-5.48,32.5,40.6
-9.1,-5.01,32.1,41.2
-8.68,-4.61,31.7,41.1
-8.28,-4.27,31.2,40.4
-7.88,-3.98,30.7,39.3
-7.5,-3.75,30.2,37.8
-7.13,-3.57,29.7,36.1
-6.78,-3.43,29.1,34.1
-6.45,-3.33,28.6,31.9
-6.14,-3.27,28.0,29.6
-5.85,-3.24,27.5,27.1
-5.59,-3.24,27.0,24.4
-5.36,-3.27,26.4,21.5
-5.16,-3.33,25.9,18.5
-4.99,-3.41,25.4,15.6
-4.85,-3.52,24.9,12.7
-4.73,-3.65,24.4,9.99
-4.65,-3.81,23.9,7.56
-4.59,-3.98,23.5,5.41
-4.55,-4.16,23.0,3.53
-4.53,-4.36,22.6,1.83
-4.52,-4.56,22.2,0.21100000000000002
-4.52,-4.77,21.8,-1.47
-4.54,-4.99,21.5,-3.33
-4.58,-5.23,21.2,-5.43
-4.64,-5.48,20.9,-7.79
-4.73,-5.76,20.6,-10.3
-4.84,-6.07,20.3,-13.0
-4.99,-6.4,20.1,-15.5
-5.16,-6.77,19.9,-17.9
-5.35,-7.16,19.7,-19.9
-5.57,-7.56,19.5,-21.6
-5.79,-7.98,19.4,-23.0
-6.03,-8.41,19.4,-24.2
-6.27,-8.84,19.4,-25.3
-6.53,-9.27,19.4,-26.3
-6.79,-9.72,19.5,-27.5
-7.07,-10.2,19.7,-28.8
-7.37,-10.6,20.0,-30.2
-7.68,-11.1,20.3,-31.6
-8.0,-11.5,20.6,-33.0
-8.34,-12.0,21.1,-34.3
-8.69,-12.4,21.6,-35.4
-9.05,-12.8,22.2,-36.3
-9.42,-13.2,22.8,-36.9
-9.79,-13.6,23.5,-37.1
-10.2,-13.8,24.3,-37.0
-10.5,-14.1,25.1,-36.4
-10.9,-14.2,26.0,-35.2
-11.2,-14.3,26.9,-33.2
-11.5,-14.2,27.7,-30.3
-11.8,-14.1,28.6,-26.4
-12.1,-13.9,29.5,-21.4
-12.3,-13.6,30.3,-15.4
-12.4,-13.1,31.1,-8.44
-12.4,-12.6,31.8,-0.975
-12.4,-11.9,32.5,6.69
-12.3,-11.2,33.0,14.1
-12.1,-10.4,33.5,21.0
-11.9,-9.56,33.9,27.0
-11.6,-8.72,34.1,32.0
-11.2,-7.89,34.2,35.8
-10.9,-7.11,34.2,38.7
-10.5,-6.39,34.0,40.6
-10.0,-5.74,33.8,41.9
-9.63,-5.16,33.4,42.6
-9.2,-4.66,33.0,43.0
-8.78,-4.22,32.5,43.1
-8.35,-3.85,32.0,43.0
-7.92,-3.54,31.4,42.5
-7.49,-3.28,30.8,41.6
-7.08,-3.06,30.2,40.3
-6.68,-2.89,29.7,38.5
-6.3,-2.76,29.1,36.1
-5.95,-2.68,28.5,33.4
-5.63,-2.64,27.9,30.4
-5.35,-2.63,27.3,27.2
-5.09,-2.66,26.7,24.0
-4.87,-2.72,26.2,20.9
-4.68,-2.81,25.6,18.0
-4.52,-2.91,25.1,15.3
-4.37,-3.03,24.5,12.9
-4.25,-3.17,24.0,10.8
-4.16,-3.31,23.5,8.78
-4.08,-3.47,23.1,6.91
-4.02,-3.64,22.6,5.06
-3.98,-3.81,22.2,3.16
-3.96,-4.0,21.8,1.14
-3.96,-4.21,21.4,-1.06
-3.98,-4.43,21.0,-3.47
-4.03,-4.67,20.7,-6.07
-4.1,-4.93,20.3,-8.81
-4.19,-5.22,20.0,-11.6
-4.32,-5.54,19.7,-14.3
-4.48,-5.89,19.4,-16.7
-4.66,-6.27,19.2,-18.9
-4.87,-6.68,18.9,-20.8
-5.09,-7.1,18.7,-22.2
-5.32,-7.53,18.6,-23.5
-5.56,-7.97,18.5,-24.6
-5.8,-8.41,18.5,-25.7
-6.06,-8.87,18.5,-27.0
-6.34,-9.35,18.6,-28.5
-6.63,-9.84,18.7,-30.2
-6.94,-10.3,18.9,-32.2
-7.28,-10.9,19.2,-34.3
-7.63,-11.4,19.5,-36.5
-8.01,-11.9,19.9,-38.7
-8.4,-12.4,20.4,-40.6
-8.82,-13.0,21.0,-42.1
-9.25,-13.5,21.6,-43.1
-9.68,-13.9,22.3,-43.5
-10.1,-14.3,23.1,-43.2
-10.5,-14.6,23.9,-42.0
-11.0,-14.9,24.9,-40.0
-11.3,-15.0,25.9,-37.2
-11.7,-15.1,26.9,-33.6
-12.0,-15.0,27.9,-29.3
-12.3,-14.8,29.0,-24.3
-12.5,-14.4,30.0,-18.7
-12.7,-14.0,31.0,-12.6
-12.7,-13.4,31.9,-6.1
-12.8,-12.7,32.7,0.74
-12.7,-11.9,33.4,7.81
-12.6,-11.1,34.0,15.0
-12.5,-10.2,34.4,22.0
-12.2,-9.34,34.7,28.7
-11.9,-8.44,34.8,34.7
-11.5,-7.55,34.8,39.9
-11.1,-6.7,34.7,44.0
-10.6,-5.91,34.5,47.0
-10.1,-5.18,34.2,49.0
-9.61,-4.55,33.7,50.0
-9.12,-4.01,33.2,50.2
-8.63,-3.55,32.7,49.8
-8.15,-3.17,32.1,49.0
-7.67,-2.86,31.4,47.8
-7.2,-2.6,30.8,46.1
-6.74,-2.38,30.2,44.0
-6.3,-2.22,29.6,41.3
-5.89,-2.11,28.9,38.2
-5.52,-2.04,28.3,34.8
-5.19,-2.03,27.6,31.1
-4.9,-2.06,27.0,27.4
-4.65,-2.12,26.4,24.0
-4.44,-2.21,25.8,20.9
-4.25,-2.31,25.2,18.3
-4.08,-2.43,24.6,16.0
-3.93,-2.55,24.0,14.0
-3.8,-2.68,23.5,12.1
-3.68,-2.81,23.0,10.3
-3.58,-2.94,22.5,8.34
-3.5,-3.09,22.0,6.27
-3.45,-3.24,21.6,4.07
-3.41,-3.41,21.2,1.81
-3.41,-3.61,20.7,-0.43200000000000005
-3.43,-3.83,20.3,-2.6
-3.48,-4.06,19.9,-4.69
-3.55,-4.32,19.6,-6.73
-3.63,-4.58,19.2,-8.82
-3.72,-4.86,18.9,-11.1
-3.83,-5.16,18.6,-13.5
-3.97,-5.48,18.4,-16.1
-4.13,-5.83,18.1,-18.9
-4.33,-6.23,17.9,-21.5
-4.56,-6.66,17.7,-23.9
-4.82,-7.14,17.5,-25.8
-5.11,-7.63,17.4,-27.3
-5.4,-8.14,17.3,-28.3
-5.7,-8.66,17.3,-29.3
-5.99,-9.17,17.3,-30.4
-6.29,-9.69,17.5,-31.9
-6.59,-10.2,17.7,-33.9
-6.93,-10.8,18.0,-36.5
-7.3,-11.3,18.3,-39.5
-7.71,-11.9,18.7,-42.6
-8.17,-12.6,19.2,-45.4
-8.65,-13.2,19.7,-47.5
-9.15,-13.8,20.4,-48.7
-9.65,-14.4,21.1,-49.0
-10.1,-14.9,21.9,-48.4
-10.6,-15.3,22.9,-47.0
-11.1,-15.7,24.0,-45.0
-11.5,-15.9,25.1,-42.5
-11.9,-16.0,26.3,-39.5
-12.3,-15.9,27.5,-35.9
-12.6,-15.8,28.7,-31.5
-12.9,-15.5,29.9,-26.2
-13.1,-15.0,31.1,-19.8
-13.3,-14.4,32.1,-12.3
-13.4,-13.7,33.1,-3.87
-13.4,-12.8,34.0,5.17
-13.3,-11.8,34.7,14.4
-13.1,-10.8,35.2,23.5
-12.8,-9.71,35.6,31.9
-12.4,-8.62,35.8,39.2
-12.0,-7.56,35.9,45.4
-11.5,-6.56,35.7,50.3
-11.0,-5.64,35.5,53.8
-10.5,-4.8,35.1,56.1
-9.9,-4.07,34.6,57.4
-9.33,-3.44,34.0,57.6
-8.75,-2.9,33.4,57.1
-8.19,-2.46,32.7,55.9
-7.64,-2.1,32.0,54.1
-7.1,-1.82,31.3,52.0
-6.59,-1.61,30.6,49.5
-6.11,-1.45,29.8,46.8
-5.65,-1.34,29.1,43.9
-5.23,-1.28,28.4,41.0
-4.84,-1.24,27.8,37.9
-4.48,-1.24,27.1,34.7
-4.15,-1.25,26.4,31.4
-3.85,-1.28,25.8,28.0
-3.58,-1.33,25.2,24.4
-3.35,-1.4,24.6,20.8
-3.16,-1.49,24.0,17.1
-3.01,-1.61,23.5,13.7
-2.89,-1.75,22.9,10.5
-2.81,-1.91,22.3,7.72
-2.74,-2.07,21.8,5.39
-2.7,-2.25,21.2,3.52
-2.68,-2.42,20.7,2.02
-2.66,-2.6,20.3,0.7709999999999999
-2.66,-2.78,19.8,-0.363
-2.67,-2.95,19.4,-1.52
-2.68,-3.14,19.0,-2.8
-2.71,-3.33,18.6,-4.26
-2.76,-3.55,18.2,-5.92
-2.84,-3.78,17.9,-7.77
-2.93,-4.04,17.5,-9.75
-3.04,-4.32,17.2,-11.8
-3.17,-4.62,16.9,-14.0
-3.32,-4.94,16.6,-16.2
-3.49,-5.3,16.4,-18.4
-3.68,-5.68,16.2,-20.7
-3.9,-6.1,16.0,-22.9
-4.14,-6.55,15.8,-25.2
-4.41,-7.04,15.7,-27.5
-4.7,-7.56,15.6,-29.9
-5.01,-8.11,15.6,-32.4
-5.35,-8.69,15.6,-35.0
-5.71,-9.31,15.7,-37.7
-6.09,-9.95,15.8,-40.5
-6.5,-10.6,16.0,-43.2
-6.94,-11.3,16.3,-45.8
-7.42,-12.1,16.7,-48.2
-7.92,-12.8,17.2,-50.1
-8.44,-13.6,17.7,-51.7
-8.97,-14.3,18.4,-52.8
-9.5,-15.0,19.3,-53.5
-10.0,-15.6,20.2,-53.8
-10.6,-16.1,21.3,-53.7
-11.1,-16.6,22.5,-53.1
-11.6,-16.9,23.9,-51.9
-12.1,-17.2,25.3,-49.7
-12.6,-17.3,26.7,-46.3
-13.1,-17.2,28.2,-41.5
-13.4,-16.9,29.7,-35.2
-13.8,-16.4,31.1,-27.3
-14.0,-15.7,32.5,-18.1
-14.1,-14.9,33.7,-7.85
-14.2,-13.8,34.8,3.05
-14.1,-12.7,35.8,14.1
-13.9,-11.4,36.5,24.9
-13.6,-10.1,37.0,35.1
-13.2,-8.76,37.3,44.3
-12.7,-7.47,37.3,52.3
-12.1,-6.25,37.2,58.9
-11.5,-5.13,36.9,64.1
-10.9,-4.11,36.4,67.8
-10.2,-3.21,35.8,70.0
-9.45,-2.43,35.2,70.8
-8.73,-1.77,34.5,70.3
-8.03,-1.22,33.7,68.6
-7.35,-0.797,32.9,66.0
-6.71,-0.473,32.1,62.8
-6.1,-0.23800000000000002,31.3,59.2
-5.54,-0.0755,30.5,55.4
-5.01,0.033,29.7,51.4
-4.52,0.10099999999999999,28.9,47.3
-4.06,0.139,28.1,43.1
-3.65,0.14800000000000002,27.4,38.8
-3.27,0.129,26.7,34.4
-2.94,0.0834,26.0,30.0
-2.66,0.0106,25.4,25.8
-2.43,-0.0859,24.7,21.9
-2.23,-0.2,24.0,18.4
-2.07,-0.325,23.4,15.6
-1.94,-0.45,22.7,13.4
-1.82,-0.569,22.1,11.6
-1.71,-0.6779999999999999,21.6,10.2
-1.61,-0.775,21.0,9.02
-1.52,-0.865,20.5,7.74
-1.44,-0.9540000000000001,20.0,6.28
-1.39,-1.05,19.5,4.55
-1.35,-1.15,19.0,2.56
-1.33,-1.26,18.5,0.43200000000000005
-1.34,-1.39,18.1,-1.69
-1.36,-1.54,17.6,-3.64
-1.41,-1.7,17.1,-5.24
-1.48,-1.88,16.7,-6.4
-1.55,-2.07,16.2,-7.11
-1.63,-2.26,15.8,-7.46
-1.71,-2.45,15.4,-7.6
-1.78,-2.63,15.1,-7.73
-1.85,-2.82,14.7,-8.06
-1.93,-3.01,14.4,-8.75
-2.02,-3.23,14.1,-9.91
-2.13,-3.47,13.9,-11.5
-2.25,-3.74,13.6,-13.6
-2.4,-4.04,13.3,-16.1
-2.58,-4.38,13.1,-18.7
-2.77,-4.75,12.9,-21.4
-3.0,-5.17,12.7,-24.1
-3.26,-5.64,12.5,-26.6
-3.54,-6.14,12.3,-28.9
-3.84,-6.69,12.2,-31.1
-4.17,-7.28,12.1,-33.1
-4.51,-7.89,12.1,-35.1
-4.86,-8.54,12.1,-37.1
-5.24,-9.23,12.2,-39.3
-5.64,-9.95,12.4,-41.7
-6.07,-10.7,12.7,-44.4
-6.53,-11.5,13.1,-47.5
-7.03,-12.4,13.5,-50.8
-7.55,-13.2,14.1,-54.3
-8.12,-14.1,14.9,-58.0
-8.71,-15.0,15.7,-61.6
-9.34,-16.0,16.7,-65.0
-10.0,-16.8,17.9,-67.8
-10.7,-17.7,19.2,-69.9
-11.4,-18.4,20.7,-70.8
-12.1,-19.0,22.3,-70.2
-12.8,-19.5,24.1,-67.7
-13.5,-19.7,26.0,-63.1
-14.1,-19.7,28.0,-56.3
-14.6,-19.3,30.0,-47.4
-15.0,-18.7,31.9,-36.4
-15.3,-17.8,33.8,-23.6
-15.5,-16.6,35.6,-9.61
-15.5,-15.1,37.1,5.22
-15.4,-13.4,38.3,20.2
-15.1,-11.7,39.2,34.9
-14.7,-9.86,39.8,48.5
-14.1,-8.06,40.0,60.7
-13.5,-6.33,40.0,71.0
-12.7,-4.72,39.6,79.2
-11.9,-3.28,39.1,85.0
-11.0,-2.02,38.4,88.5
-10.1,-0.951,37.5,89.9
-9.2,-0.0818,36.5,89.5
-8.32,0.604,35.5,87.7
-7.46,1.13,34.5,84.8
-6.64,1.52,33.5,81.1
-5.86,1.8,32.5,76.9
-5.11,2.0,31.5,72.3
-4.41,2.14,30.6,67.4
-3.76,2.24,29.8,62.2
-3.16,2.29,28.9,56.7
-2.61,2.32,28.1,51.1
-2.12,2.31,27.4,45.4
-1.69,2.28,26.6,39.8
-1.32,2.23,25.9,34.6
-1.01,2.15,25.2,30.0
-0.738,2.07,24.4,26.0
-0.504,1.99,23.8,22.8
-0.297,1.92,23.1,20.3
-0.107,1.87,22.5,18.2
0.0722,1.85,21.9,16.6
0.242,1.84,21.3,15.2
0.39899999999999997,1.85,20.7,13.9
0.539,1.87,20.2,12.7
0.66,1.89,19.7,11.7
0.765,1.92,19.2,11.0
0.86,1.96,18.7,10.6
0.956,2.02,18.2,10.6
1.06,2.11,17.7,11.0
1.17,2.22,17.3,11.6
1.3,2.36,16.9,12.3
1.43,2.52,16.5,13.0
1.57,2.71,16.1,13.6
1.72,2.91,15.8,14.1
1.86,3.12,15.4,14.5
2.0,3.35,15.1,14.9
2.15,3.59,14.8,15.4
2.3,3.84,14.5,16.1
2.45,4.12,14.2,16.9
2.63,4.43,13.9,17.9
2.82,4.76,13.7,19.0
3.02,5.13,13.4,20.2
3.24,5.53,13.2,21.6
3.47,5.95,13.1,23.2
3.71,6.4,12.9,25.1
3.96,6.89,12.8,27.4
4.24,7.41,12.7,30.1
4.54,7.98,12.7,33.2
4.89,8.61,12.8,36.6
5.27,9.29,12.9,40.2
5.7,10.0,13.1,43.9
6.17,10.8,13.4,47.6
6.67,11.7,13.8,51.1
7.2,12.5,14.2,54.4
7.76,13.4,14.8,57.5
8.34,14.3,15.5,60.4
8.95,15.2,16.4,63.1
9.59,16.1,17.4,65.3
10.3,16.9,18.6,66.9
10.9,17.7,19.9,67.8
11.6,18.4,21.4,67.5
12.3,18.9,23.0,65.8
12.9,19.2,24.8,62.4
13.5,19.4,26.6,57.1
14.1,19.2,28.5,49.9
14.5,18.8,30.5,40.8
14.9,18.1,32.3,29.9
15.1,17.2,34.1,17.5
15.2,15.9,35.6,4.17
15.2,14.5,36.9,-9.71
15.0,12.9,38.0,-23.6
14.7,11.1,38.8,-36.9
14.3,9.4,39.3,-49.1
13.8,7.69,39.4,-59.9
13.1,6.06,39.3,-69.0
12.4,4.56,39.0,-76.2
11.6,3.22,38.5,-81.4
10.7,2.06,37.8,-84.7
9.89,1.08,37.0,-86.2
9.03,0.272,36.1,-86.0
8.17,-0.374,35.1,-84.5
7.34,-0.879,34.2,-81.8
6.54,-1.26,33.2,-78.2
5.77,-1.54,32.2,-73.9
5.06,-1.74,31.3,-69.2
4.39,-1.87,30.3,-64.1
3.78,-1.95,29.5,-58.9
3.22,-1.98,28.6,-53.6
2.71,-1.99,27.8,-48.2
2.25,-1.97,27.0,-42.9
1.85,-1.94,26.2,-37.7
1.49,-1.88,25.5,-32.8
1.18,-1.82,24.8,-28.1
0.922,-1.74,24.2,-24.0
0.701,-1.65,23.5,-20.5
0.516,-1.57,22.9,-17.7
0.35700000000000004,-1.49,22.4,-15.7
0.214,-1.42,21.8,-14.5
0.0795,-1.38,21.3,-13.9
-0.0549,-1.37,20.7,-13.6
-0.192,-1.38,20.2,-13.4
-0.331,-1.42,19.6,-13.2
-0.469,-1.48,19.1,-12.7
-0.601,-1.55,18.5,-11.9
-0.72,-1.63,18.0,-10.8
-0.8240000000000001,-1.7,17.6,-9.67
-0.912,-1.77,17.1,-8.63
-0.987,-1.84,16.7,-7.89
-1.05,-1.92,16.3,-7.59
-1.12,-2.0,15.9,-7.77
-1.2,-2.11,15.5,-8.37
-1.29,-2.24,15.1,-9.23
-1.39,-2.39,14.8,-10.2
-1.5,-2.57,14.4,-11.0
-1.61,-2.76,14.0,-11.6
-1.74,-2.97,13.7,-11.9
-1.87,-3.2,13.4,-12.1
-1.99,-3.43,13.1,-12.3
-2.12,-3.68,12.9,-12.7
-2.25,-3.94,12.7,-13.7
-2.38,-4.22,12.5,-15.4
-2.53,-4.53,12.3,-17.8
-2.71,-4.89,12.2,-20.9
-2.93,-5.31,12.0,-24.4
-3.2,-5.79,11.9,-28.2
-3.51,-6.35,11.7,-31.8
-3.86,-6.96,11.6,-35.0
-4.24,-7.62,11.6,-37.9
-4.64,-8.32,11.6,-40.4
-5.05,-9.05,11.6,-42.7
-5.47,-9.81,11.8,-44.9
-5.92,-10.6,12.1,-47.3
-6.39,-11.4,12.4,-49.9
-6.91,-12.3,12.9,-52.8
-7.46,-13.2,13.4,-55.8
-8.05,-14.2,14.1,-59.0
-8.66,-15.1,15.0,-62.2
-9.31,-16.1,16.0,-65.3
-9.97,-17.0,17.1,-68.1
-10.7,-17.9,18.5,-70.4
-11.4,-18.6,20.1,-71.9
-12.1,-19.3,21.8,-72.2
-12.8,-19.8,23.7,-70.8
-13.5,-20.1,25.6,-67.3
-14.1,-20.1,27.7,-61.3
-14.7,-19.8,29.8,-52.6
-15.2,-19.2,31.9,-41.3
-15.6,-18.3,33.9,-27.6
-15.8,-17.1,35.7,-12.1
-15.8,-15.5,37.3,4.27
-15.7,-13.8,38.6,20.8
-15.4,-11.9,39.6,36.7
-14.9,-9.95,40.3,51.2
-14.3,-8.02,40.6,63.9
-13.6,-6.18,40.5,74.4
-12.9,-4.48,40.2,82.7
-12.0,-2.98,39.6,88.6
-11.1,-1.67,38.8,92.4
-10.2,-0.57,37.9,94.1
-9.22,0.33299999999999996,36.9,93.8
-8.29,1.05,35.9,91.9
-7.37,1.61,34.8,88.5
-6.5,2.02,33.8,84.0
-5.68,2.3,32.7,78.6
-4.93,2.49,31.7,72.8
-4.23,2.58,30.8,66.8
-3.6,2.62,29.8,61.0
-3.02,2.63,28.9,55.6
-2.5,2.6,28.1,50.7
-2.01,2.57,27.3,46.3
-1.57,2.54,26.6,42.4
-1.16,2.51,25.8,38.8
-0.789,2.49,25.2,35.4
-0.45,2.48,24.5,32.2
-0.14400000000000002,2.48,23.9,29.0
0.131,2.48,23.3,25.7
0.376,2.49,22.7,22.5
0.588,2.5,22.1,19.4
0.767,2.51,21.6,16.5
0.9159999999999999,2.52,21.0,13.9
1.04,2.53,20.4,11.8
1.14,2.54,19.9,10.2
1.23,2.56,19.3,9.19
1.32,2.61,18.8,8.79
1.42,2.68,18.3,8.97
1.52,2.78,17.9,9.69
1.62,2.9,17.4,10.9
1.74,3.04,17.0,12.5
1.86,3.22,16.6,14.4
2.01,3.43,16.2,16.5
2.17,3.68,15.9,18.4
2.37,3.97,15.6,20.1
2.58,4.3,15.4,21.4
2.81,4.66,15.1,22.2
3.05,5.04,14.9,22.6
3.28,5.44,14.7,22.7
3.51,5.84,14.5,22.9
3.74,6.25,14.3,23.3
3.97,6.68,14.2,24.4
4.21,7.13,14.0,26.3
4.47,7.63,13.9,29.0
4.77,8.17,13.9,32.5
5.12,8.78,14.0,36.4
5.51,9.44,14.1,40.6
5.94,10.2,14.3,44.6
6.42,10.9,14.6,48.2
6.92,11.8,15.0,51.3
7.45,12.6,15.5,53.8
8.0,13.4,16.1,55.8
8.56,14.2,16.8,57.4
9.14,15.0,17.7,58.7
9.73,15.8,18.6,59.8
10.3,16.5,19.7,60.6
10.9,17.2,20.9,61.1
11.5,17.7,22.3,60.9
12.1,18.1,23.8,59.6
12.7,18.4,25.4,57.0
13.3,18.4,27.1,52.6
13.8,18.3,28.9,46.2
14.2,17.9,30.6,37.6
14.6,17.2,32.3,27.1
14.8,16.3,33.9,15.0
14.9,15.2,35.3,1.77
14.8,13.9,36.4,-11.8
14.6,12.4,37.3,-25.1
14.3,10.8,38.0,-37.4
13.9,9.21,38.3,-48.3
13.3,7.66,38.5,-57.6
12.7,6.2,38.3,-65.0
12.0,4.86,38.0,-70.6
11.3,3.68,37.6,-74.5
10.6,2.64,37.0,-76.9
9.78,1.76,36.2,-77.9
9.0,1.03,35.4,-77.6
8.22,0.43,34.6,-76.2
7.46,-0.0422,33.7,-73.7
6.73,-0.401,32.8,-70.5
6.05,-0.6609999999999999,31.9,-66.6
5.4,-0.838,31.0,-62.3
4.81,-0.951,30.1,-57.7
4.26,-1.01,29.3,-53.1
3.75,-1.04,28.5,-48.5
3.29,-1.04,27.7,-44.0
2.87,-1.02,26.9,-39.7
2.49,-0.987,26.2,-35.7
2.15,-0.938,25.5,-31.9
1.85,-0.878,24.8,-28.3
1.59,-0.813,24.1,-24.9
1.37,-0.746,23.5,-21.6
1.16,-0.68,22.8,-18.4
0.99,-0.617,22.2,-15.4
0.8420000000000001,-0.5529999999999999,21.6,-12.5
0.721,-0.485,21.1,-10.0
0.63,-0.409,20.5,-7.89
0.564,-0.326,20.0,-6.36
0.517,-0.242,19.5,-5.46
0.479,-0.16699999999999998,19.0,-5.18
0.43700000000000006,-0.111,18.6,-5.39
0.384,-0.0818,18.1,-5.86
0.317,-0.0808,17.6,-6.33
0.239,-0.10300000000000001,17.1,-6.56
0.16,-0.136,16.6,-6.39
0.0891,-0.168,16.1,-5.79
0.0338,-0.19,15.6,-4.81
-0.0032700000000000003,-0.19699999999999998,15.2,-3.63
-0.0238,-0.192,14.8,-2.42
-0.0325,-0.17800000000000002,14.4,-1.35
-0.0352,-0.161,14.1,-0.54
-0.0359,-0.145,13.7,-0.0109
-0.037,-0.133,13.3,0.264
-0.0388,-0.124,13.0,0.35100000000000003
-0.041,-0.11800000000000001,12.7,0.322
-0.0429,-0.114,12.3,0.233
-0.0435,-0.109,12.0,0.106
-0.0424,-0.105,11.7,-0.0588
-0.0401,-0.0999,11.4,-0.275
-0.0386,-0.097,11.1,-0.547
-0.0408,-0.0994,10.8,-0.86
-0.0491,-0.11,10.5,-1.17
-0.0643,-0.128,10.2,-1.43
-0.0843,-0.153,9.96,-1.58
-0.106,-0.18100000000000002,9.69,-1.59
-0.124,-0.20600000000000002,9.42,-1.43
-0.13699999999999998,-0.225,9.16,-1.13
-0.14300000000000002,-0.239,8.92,-0.745
-0.14400000000000002,-0.24600000000000002,8.7,-0.311
-0.141,-0.251,8.48,0.11599999999999999
-0.13699999999999998,-0.256,8.27,0.491
-0.133,-0.262,8.07,0.77
-0.129,-0.26899999999999996,7.88,0.9079999999999999
-0.125,-0.276,7.69,0.851
-0.11900000000000001,-0.285,7.52,0.545
-0.115,-0.29600000000000004,7.34,-0.053
-0.115,-0.313,7.17,-0.953
-0.12300000000000001,-0.34299999999999997,7.0,-2.12
-0.146,-0.39,6.83,-3.46
-0.18600000000000003,-0.45899999999999996,6.64,-4.84
-0.243,-0.551,6.44,-6.1
-0.315,-0.662,6.24,-7.09
-0.395,-0.785,6.03,-7.7
-0.47700000000000004,-0.914,5.83,-7.89
-0.555,-1.04,5.65,-7.7
-0.629,-1.17,5.48,-7.22
-0.698,-1.3,5.33,-6.63
-0.762,-1.43,5.19,-6.09
-0.823,-1.57,5.07,-5.81
-0.8809999999999999,-1.7,4.96,-5.94
-0.94,-1.85,4.87,-6.58
-1.0,-2.01,4.79,-7.76
-1.08,-2.2,4.72,-9.43
-1.18,-2.43,4.64,-11.5
-1.31,-2.69,4.56,-13.7
-1.46,-3.0,4.47,-15.9
-1.64,-3.35,4.39,-18.0
-1.84,-3.75,4.32,-20.0
-2.05,-4.18,4.27,-21.9
-2.28,-4.65,4.25,-23.7
-2.52,-5.16,4.25,-25.8
-2.79,-5.71,4.3,-28.2
-3.08,-6.33,4.38,-31.1
-3.4,-7.01,4.51,-34.6
-3.76,-7.76,4.69,-38.8
-4.17,-8.6,4.92,-43.7
-4.64,-9.52,5.22,-49.0
-5.15,-10.5,5.6,-54.7
-5.73,-11.7,6.07,-60.7
-6.38,-12.9,6.65,-66.8
-7.08,-14.2,7.36,-72.9
-7.84,-15.6,8.25,-79.1
-8.67,-17.0,9.34,-85.0
-9.55,-18.5,10.7,-90.6
-10.5,-20.0,12.3,-95.7
-11.5,-21.4,14.2,-99.9
-12.5,-22.7,16.5,-103.0
-13.5,-23.8,19.0,-103.0
-14.5,-24.6,21.9,-101.0
-15.5,-25.1,25.1,-95.6
-16.4,-25.0,28.3,-85.9
-17.2,-24.4,31.7,-71.9
-17.9,-23.2,34.9,-53.5
-18.3,-21.5,37.9,-31.3
-18.5,-19.2,40.6,-6.26
-18.5,-16.5,42.7,20.3
-18.1,-13.5,44.3,47.0
-17.5,-10.4,45.3,72.1
-16.7,-7.3,45.7,94.3
-15.6,-4.36,45.5,112.0
-14.4,-1.71,44.8,126.0
-13.1,0.57,43.7,135.0
-11.7,2.44,42.4,140.0
-10.3,3.91,40.9,140.0
-8.9,5.02,39.3,138.0
-7.56,5.81,37.8,133.0
-6.27,6.34,36.3,126.0
-5.06,6.69,35.0,118.0
-3.91,6.91,33.8,109.0
-2.85,7.03,32.7,101.0
-1.88,7.08,31.7,91.7
-1.0,7.09,30.8,83.0
-0.21600000000000003,7.05,30.0,74.5
0.48100000000000004,7.0,29.2,66.6
1.1,6.93,28.5,59.2
1.65,6.87,27.9,52.5
